MOPSO,MOEA/D,NSGA-II,ESGS-NSGA-II,MEOS,EOS,TCHS-NSGA-II
0.439856419261367,0.281670915425237,0.400177361932503,0.407990041715601,0.407990041715601,0,0.407990041715601
0.439856419261367,0.282930689104784,0.406508314631408,0.41527986107127,0.418819467214968,0,0.418819467214968
0.446889510946039,0.305379883910609,0.407480072116757,0.416152847491649,0.419544359123817,0,0.419544359123817
0.447744794457478,0.305379883910609,0.462778850651482,0.471082933169279,0.474474444801447,0,0.474474444801447
0.447744794457478,0.295478817875649,0.489696406455268,0.482878343334432,0.483503224017567,0,0.483503224017567
0.447744794457478,0.291224091326962,0.493362341465682,0.494604236572609,0.497636995457862,0,0.497636995457862
0.454843449758466,0.291224091326962,0.494142393748278,0.5158554342125,0.503737361552144,0,0.503737361552144
0.461682203117063,0.29779788489284,0.507854989522724,0.518361654503048,0.517981943638361,0,0.517981943638361
0.461682203117063,0.303542655971975,0.516221447849136,0.533070529891053,0.521900640859687,0,0.521900640859687
0.461682203117063,0.303542655971975,0.520930942685422,0.548636853900867,0.542992413933783,0,0.542992413933783
0.467100657609424,0.303542655971975,0.525381545753847,0.558413802739592,0.550668449496072,0,0.550668449496072
0.467100657609424,0.333973435538749,0.529181726515565,0.561158321045262,0.551425622744613,0,0.551425622744613
0.467100657609424,0.338586500707027,0.532025157911739,0.570559146917674,0.577080331807245,0,0.577080331807245
0.475430799523097,0.338586500707027,0.542334134921781,0.578022834591565,0.578499718696499,0,0.578499718696499
0.475430799523097,0.344586191242802,0.570081655799162,0.581683122594181,0.584624402402901,0,0.584624402402901
0.488871320601733,0.344586191242802,0.575140622891046,0.586898524476164,0.585980456221854,0,0.585980456221854
0.490290904435601,0.344586191242802,0.575140622891046,0.588244549076752,0.589932773240093,0,0.589932773240093
0.494693587351445,0.344586191242802,0.584154435291047,0.591039304968438,0.591056868060833,0,0.591056868060833
0.497159105106969,0.344586191242802,0.584400598417775,0.59522040689067,0.60489679285392,0,0.60489679285392
0.497159105106969,0.344697345949063,0.587035205644086,0.597027767765648,0.612793535785586,0,0.612793535785586
0.497245867104516,0.344697345949063,0.58793202569469,0.604304963141562,0.613521860824885,0,0.613521860824885
0.518309666616911,0.344697345949063,0.602339629994407,0.604675721107551,0.615553748127619,0,0.615553748127619
0.518531327280887,0.351423624026168,0.602401780627198,0.605099915953739,0.618898852698242,0,0.618898852698242
0.518607674499284,0.351423624026168,0.605329573718388,0.606557859464183,0.619531101592048,0,0.619531101592048
0.518607674499284,0.351440604480575,0.609850489306498,0.608381774397137,0.62444546009263,0,0.62444546009263
0.518607674499284,0.351440604480575,0.612076727272023,0.610618691805558,0.625051141693881,0,0.625051141693881
0.51901536736972,0.351440604480575,0.615244695567192,0.613660198033254,0.625229246337945,0,0.625229246337945
0.51901536736972,0.351440604480575,0.631372203341032,0.626923344143854,0.628255771114964,0,0.628255771114964
0.519786756736335,0.351440604480575,0.631977275440115,0.635019546274397,0.629045880933184,0,0.629045880933184
0.519786756736335,0.351440604480575,0.633442867072389,0.635836826249535,0.631057990531294,0,0.631057990531294
0.519786756736335,0.351440604480575,0.638044218590071,0.636865779760668,0.631146722079154,0,0.631146722079154
0.519786756736335,0.351644855299465,0.638821370347427,0.638069186426389,0.631544195729746,0,0.631544195729746
0.519786756736335,0.351644855299465,0.639120306382755,0.63811431620513,0.632062935897565,0,0.632062935897565
0.519786756736335,0.351644855299465,0.639732923353928,0.639152269927937,0.632081795689973,0,0.632081795689973
0.519786756736335,0.360278327828174,0.640203111678789,0.641171273830813,0.632128660351809,0,0.632128660351809
