Strategy,QoS_Fitness,Energy_Fitness,Quality,Cost,Time,Energy_Raw,Run_Time,HV
MOPSO-010,0.0719619197475946,0.457789655040541,0.658853476597144,4617.72235005153,689.758938514765,638.377164652175,13.1239261,0.855298149755004
MOPSO-010,0.0856420648068739,0.419535658219488,0.669588846610461,4652.83933987797,689.758938514765,585.032844267576,13.1239261,0.855298149755004
MOPSO-010,0.0819628910531965,0.421084135381088,0.669018938706094,4643.39488539903,689.758938514765,587.192160121631,13.1239261,0.855298149755004
MOPSO-010,0.186592952797587,0.278722374596796,0.762505074548185,4911.98069336351,752.323866515069,388.671952852379,13.1239261,0.855298149755004
MOPSO-010,0.0943832009473806,0.357430865947293,0.675064088352903,4675.27787306512,689.758938514765,498.429137159942,13.1239261,0.855298149755004
MOPSO-010,0.0573712214350236,0.479540806109987,0.64050228492928,4580.26796619939,689.758938514765,668.708645485668,13.1239261,0.855298149755004
MOPSO-010,0.0512634989852195,0.493103294666956,0.625001591048674,4564.58941701712,689.758938514765,687.621224429504,13.1239261,0.855298149755004
MOPSO-010,0.0742333558250567,0.441644997984749,0.652931912489394,4623.55313600285,653.398281995535,615.863811014583,13.1239261,0.855298149755004
MOPSO-010,0.0897475367234382,0.399563489485557,0.67469146708429,4663.37810353157,689.758938514765,557.182113461542,13.1239261,0.855298149755004
MOPSO-010,0.075228620291809,0.435300252022779,0.659429060833338,4626.1079840693,698.915425454069,607.016208424521,13.1239261,0.855298149755004
MOPSO-010,0.135829637337141,0.284099837272122,0.719564675692908,4781.67104936074,698.915425454069,396.170701104768,13.1239261,0.855298149755004
MOPSO-010,0.103924305361312,0.336152948988323,0.675485472578162,4699.76992817018,689.758938514765,468.757570429652,13.1239261,0.855298149755004
MOPSO-010,0.0725525915990251,0.446404164135345,0.657994590641285,4619.23860717509,689.758938514765,622.500358957235,13.1239261,0.855298149755004
MOPSO-010,0.0872600155781771,0.41298899746411,0.658900446206682,4656.99262630361,646.788005587084,575.903676133386,13.1239261,0.855298149755004
MOPSO-010,0.0611415077787072,0.471775283008674,0.631391167125506,4589.94630707956,689.758938514765,657.879801791029,13.1239261,0.855298149755004
MOPSO-010,0.0946392048646026,0.354645081426246,0.679180836383913,4675.9350361959,654.065049594507,494.544424597531,13.1239261,0.855298149755004
MOPSO-010,0.107222080942255,0.310377687200723,0.690248746121057,4708.23533193776,698.915425454069,432.814559579662,13.1239261,0.855298149755004
MOPSO-010,0.0721717611284875,0.451944017180828,0.655798574167316,4618.26101375765,689.758938514765,630.225556852875,13.1239261,0.855298149755004
MOPSO-010,0.0880579559775092,0.405860824598542,0.672990895037514,4659.0409426602,698.915425454069,565.963602711088,13.1239261,0.855298149755004
