Strategy,QoS_Fitness,Energy_Fitness,Quality,Cost,Time,Energy_Raw,Run_Time,HV
MOPSO-055,0.212521984419409,0.595089739905374,0.669380307569641,4737.13998247084,403.722768879747,829.838981050697,18.064858,0.731325319335939
MOPSO-055,0.381412244437789,0.408170388959837,0.736979385296049,4961.20248860504,546.872418003949,569.184237193129,18.064858,0.731325319335939
MOPSO-055,0.210544944517358,0.622919821258116,0.663839277509698,4737.15144448539,401.460589980166,868.647390612572,18.064858,0.731325319335939
MOPSO-055,0.239253008162833,0.496844447450541,0.708230793901784,4788.69648126599,422.797055742064,692.838176102001,18.064858,0.731325319335939
MOPSO-055,0.241046273452886,0.486916300003237,0.704199067601846,4797.90312032925,422.797055742064,678.993602403416,18.064858,0.731325319335939
MOPSO-055,0.365478541619407,0.416111704380478,0.714722119653514,4841.42028228079,555.327190686043,580.258219241475,18.064858,0.731325319335939
MOPSO-055,0.507136281045842,0.249013154950801,0.753928084087628,4973.05652041947,687.927815672138,347.24312807922,18.064858,0.731325319335939
MOPSO-055,0.23409470426552,0.497847615843422,0.679514975062335,4762.21370572543,422.797055742064,694.237071396521,18.064858,0.731325319335939
MOPSO-055,0.227242342866424,0.526295671987105,0.69230040179364,4774.72583439936,412.179801111227,733.907232617753,18.064858,0.731325319335939
MOPSO-055,0.49540838951834,0.267857678382728,0.741990168315701,4912.84542679842,687.927815672138,373.521383398532,18.064858,0.731325319335939
MOPSO-055,0.393977004290076,0.377483135332091,0.694297159045843,4729.57969158034,612.797055742064,526.391566484771,18.064858,0.731325319335939
MOPSO-055,0.412824808984165,0.307989692154342,0.714526598983764,4826.34447920869,612.797055742064,429.484555307772,18.064858,0.731325319335939
MOPSO-055,0.341826001774207,0.46293115141241,0.662356117613064,4719.98794402499,555.327190686043,645.546863311382,18.064858,0.731325319335939
MOPSO-055,0.210738713643413,0.600145405742122,0.664095289813158,4741.2040564724,400.779861662125,836.888990999057,18.064858,0.731325319335939
MOPSO-055,0.230450911776427,0.510674894243189,0.675216740915824,4743.50644447714,422.797055742064,712.124416654076,18.064858,0.731325319335939
MOPSO-055,0.219693307292092,0.540536894232386,0.679668258995027,4748.62786318733,409.361686003864,753.76629010851,18.064858,0.731325319335939
MOPSO-055,0.449339655226018,0.275607401269269,0.764101499374632,5013.81200655328,612.797055742064,384.328194056392,18.064858,0.731325319335939
MOPSO-055,0.435182821920499,0.296013203266148,0.752104663205716,4941.13070543984,612.797055742064,412.783616492856,18.064858,0.731325319335939
MOPSO-055,0.497615441307476,0.250506704109779,0.742394806609913,4924.17644922394,687.927815672138,349.325848094579,18.064858,0.731325319335939
MOPSO-055,0.44267018443567,0.281831030948557,0.766057492321899,4979.57088748949,612.797055742064,393.006902770676,18.064858,0.731325319335939
MOPSO-055,0.246444208779964,0.477938614097999,0.70761239993725,4825.61616564323,422.797055742064,666.47442550586,18.064858,0.731325319335939
MOPSO-055,0.486323498266279,0.273160210822637,0.724583080323854,4857.9782008976,689.758938514765,380.915643157779,18.064858,0.731325319335939
MOPSO-055,0.359615360736895,0.436788559278943,0.687172918988031,4811.31866237697,555.327190686043,609.091618726742,18.064858,0.731325319335939
MOPSO-055,0.213671507871537,0.562028468105204,0.661564771294912,4717.71189437674,409.361686003864,783.735796500319,18.064858,0.731325319335939
MOPSO-055,0.344884023958092,0.456797311876305,0.66078254047298,4735.68785560564,555.327190686043,636.99336489049,18.064858,0.731325319335939
MOPSO-055,0.369760224051969,0.409261070513029,0.697509939935321,4863.40247585736,555.327190686043,570.705167580697,18.064858,0.731325319335939
MOPSO-055,0.605127786872204,0.24291279117757,0.776088778438704,5048.06097327991,783.228179104696,338.736310841166,18.064858,0.731325319335939
MOPSO-055,0.507767676642985,0.244104678826729,0.765397357347515,4976.29811071917,687.927815672138,340.39837080621,18.064858,0.731325319335939
MOPSO-055,0.306658799337456,0.472390504750062,0.740100973338419,4872.28851472874,481.228179104696,658.737714385984,18.064858,0.731325319335939
MOPSO-055,0.206200854607667,0.625415583896433,0.656781158375103,4722.30145394813,399.801489046697,872.127674317437,18.064858,0.731325319335939
MOPSO-055,0.421988884248236,0.298808875653343,0.733584782267201,4873.39291859623,612.797055742064,416.682117457618,18.064858,0.731325319335939
MOPSO-055,0.35703374330025,0.449359379764358,0.674740719345378,4767.68031690847,562.091353024512,626.621339310139,18.064858,0.731325319335939
MOPSO-055,0.174641195306519,0.743632329730762,0.637393625981462,4688.03664828335,371.358905615008,1036.97821252683,18.064858,0.731325319335939
MOPSO-055,0.218865361139335,0.555973496116112,0.66706190065433,4731.71833984258,412.179801111227,775.292277063205,18.064858,0.731325319335939
MOPSO-055,0.397262655469375,0.315286132576717,0.698603530495755,4746.44825233561,612.797055742064,439.659273975184,18.064858,0.731325319335939
MOPSO-055,0.414260330111835,0.307546318204654,0.722714598140714,4833.71445673708,612.797055742064,428.866280513297,18.064858,0.731325319335939
MOPSO-055,0.194190253681151,0.62915964933458,0.629285495184946,4672.37405336797,397.189011744162,877.348687619857,18.064858,0.731325319335939
MOPSO-055,0.190624296989178,0.631855060629773,0.643249174295826,4672.34935673339,393.118854588814,881.107376793478,18.064858,0.731325319335939
MOPSO-055,0.195383019697474,0.625834907716228,0.65243257295473,4694.04310659797,393.728293833853,872.712411757885,18.064858,0.731325319335939
MOPSO-055,0.181412003740543,0.632810726597398,0.654306922312752,4659.81890223636,385.379339995695,882.440031046473,18.064858,0.731325319335939
MOPSO-055,0.178223359427077,0.64828214755667,0.645386833271542,4650.59668329036,383.787981489719,904.01457240269,18.064858,0.731325319335939
MOEAD-055,0.166868000907068,0.671022488259723,0.628403098301498,4567.11025874368,389.395323787548,935.725455471802,14.0441877,0.74716191870402
MOEAD-055,0.173605525089595,0.574782386801585,0.626026556241362,4539.77339955433,403.181613139274,801.520843335595,14.0441877,0.74716191870402
MOEAD-055,0.179564991362591,0.558327814097323,0.626769915706079,4551.03455524341,407.485931075407,778.575319440827,14.0441877,0.74716191870402
MOEAD-055,0.182104248326873,0.545519601175142,0.648422464167998,4577.76577881843,404.437222253159,760.714560554086,14.0441877,0.74716191870402
MOEAD-055,0.188063714599869,0.529065028470879,0.649165823632715,4589.02693450751,408.741540189291,737.769036659319,14.0441877,0.74716191870402
MOEAD-055,0.19562168594446,0.520082084283378,0.66244120768374,4609.41092124219,412.841917308749,725.24252720786,14.0441877,0.74716191870402
MOEAD-055,0.200884595357844,0.501220590292797,0.643552602278652,4619.91222781227,416.519274188454,698.940606834091,14.0441877,0.74716191870402
MOEAD-055,0.205145078272893,0.4824585190458,0.643022329003567,4642.31242801412,416.401987761665,672.77732919384,14.0441877,0.74716191870402
