MOPSO,MOEA/D,NSGA-II,ESGS-NSGA-II,MEOS,EOS,TCHS-NSGA-II
0.503435864531864,0.505732098985445,0.496631285625737,0.557192220337164,0.557192220337164,0.530759083087515,0.572126936531186
0.525920431775643,0.502789423817584,0.496631285625737,0.557192220337164,0.557192220337164,0.530759083087515,0.572126936531186
0.543263993520446,0.52037414520161,0.511351404572622,0.573158030639825,0.573300027365626,0.530759083087515,0.588234743559649
0.544019827844869,0.52037414520161,0.512516145154015,0.573200435761461,0.573652921542911,0.530759083087515,0.588587637736934
0.544019827844869,0.544351168163894,0.5140559618566,0.573293613180998,0.588363786367664,0.530759083087515,0.603298502561686
0.544570754148843,0.544351168163894,0.538414008803686,0.581456232259021,0.588366763973283,0.530759083087515,0.603301480167305
0.544570754148843,0.572513776768771,0.567525921240506,0.589270850112905,0.58839268284679,0.551624894125687,0.623840538964299
0.544570754148843,0.572513776768771,0.581218735401033,0.596937450645955,0.615583211219241,0.551624894125687,0.63506339912194
0.544784432213327,0.569974767445433,0.589919277660176,0.597767745868944,0.615583211219241,0.551624894125687,0.63506339912194
0.544784432213327,0.569974767445433,0.592301598092546,0.619312060614159,0.615971935341257,0.551624894125687,0.635452123243956
0.550225296309412,0.569974767445433,0.614235832356027,0.61992848166331,0.624386248686965,0.551624894125687,0.643866436589664
0.550225296309412,0.569974767445433,0.615024738799307,0.638226031709644,0.632637449128724,0.551624894125687,0.645957824598586
0.553220875292836,0.569974767445433,0.617338875964751,0.639342331278745,0.633038785327562,0.551624894125687,0.646359160797424
0.553359899932019,0.569974767445433,0.626288424796363,0.641315726990772,0.633893391206467,0.551624894125687,0.647213766676329
0.553359899932019,0.569974767445433,0.633814016225972,0.645534883669836,0.634815417132677,0.551624894125687,0.648135792602539
0.59468257773367,0.569974767445433,0.635185213149618,0.64562764970962,0.638879547714643,0.551624894125687,0.649234471540883
0.59468257773367,0.569974767445433,0.644860988406153,0.653821242248559,0.649450365736182,0.551624894125687,0.659805289562422
0.59468257773367,0.569974767445433,0.645162931682142,0.65744734176432,0.652467691222382,0.566652959697864,0.661018515118007
0.594698236575268,0.569974767445433,0.645553866328142,0.659232280366312,0.663617768205252,0.566652959697864,0.663617768205252
0.594698236575268,0.574061544121484,0.653373606345935,0.659472500574019,0.665248805987648,0.566652959697864,0.665248805987648
0.594698236575268,0.574061544121484,0.659215704649748,0.663446139362186,0.665439142354584,0.566652959697864,0.665439142354584
0.594698236575268,0.574061544121484,0.659292531139135,0.663458540418691,0.665457656437853,0.585981652830642,0.665457656437853
0.594698236575268,0.574061544121484,0.659381011436108,0.665055924610815,0.666842776399376,0.602746057158534,0.666842776399376
0.594698236575268,0.574061544121484,0.659464814928846,0.665063303044257,0.667066458378613,0.602746057158534,0.667066458378613
0.594698236575268,0.574061544121484,0.659690606191705,0.665063303044257,0.667077932616559,0.602955827227801,0.667077932616559
0.594824090270034,0.574061544121484,0.659756859652912,0.665063303044257,0.667108208543484,0.602955827227801,0.667108208543484
0.594824090270034,0.574061544121484,0.660113563661212,0.665070480292186,0.667143535505458,0.602955827227801,0.667143535505458
0.594824090270034,0.574061544121484,0.660115841622418,0.66507156024774,0.671120592708796,0.602955827227801,0.671120592708796
0.596254754859893,0.574061544121484,0.660428678388112,0.66507156024774,0.671136124706682,0.602955827227801,0.671136124706682
0.596254754859893,0.574061544121484,0.661638954621405,0.66507156024774,0.671136124706682,0.602955827227801,0.671136124706682
0.596254754859893,0.574061544121484,0.661723265715097,0.66507156024774,0.671136124706682,0.602955827227801,0.671136124706682
0.596254754859893,0.574061544121484,0.661741289079423,0.665085427545019,0.671719771684228,0.602959339088981,0.671719771684228
0.596254754859893,0.574061544121484,0.661971147912521,0.665663911215118,0.67173788310516,0.610299659049997,0.67173788310516
0.596254754859893,0.574061544121484,0.661971147912521,0.665663911215118,0.671750061002978,0.610299659049997,0.671750061002978
0.596254754859893,0.574061544121484,0.661971147912521,0.665663911215118,0.671750363472413,0.610345572343793,0.671750363472413
0.596254754859893,0.574061544121484,0.661971147912521,0.668409636244822,0.671750363472413,0.610359430095541,0.671750363472413
0.596280568265975,0.574061544121484,0.661971147912521,0.668413277714841,0.671754238300379,0.610506229723536,0.671754238300379
0.596835884516417,0.574061544121484,0.661971147912521,0.668413277714841,0.671754238300379,0.610533341390693,0.671754238300379
0.596835884516417,0.574061544121484,0.661971147912521,0.668413277714841,0.671754238300379,0.61505065863952,0.671754238300379
0.596835884516417,0.574061544121484,0.661972040934268,0.668413277714841,0.671754238300379,0.615556935082274,0.671754238300379
0.596835884516417,0.574061544121484,0.661972040934268,0.668413277714841,0.671754238300379,0.615833526603438,0.671754238300379
0.596835884516417,0.574061544121484,0.661972040934268,0.668413277714841,0.671754238300379,0.624535764660427,0.671754238300379
0.596835884516417,0.574061544121484,0.661972040934268,0.668413277714841,0.671754238300379,0.624614526509025,0.671754238300379
0.597350987878207,0.574061544121484,0.661972040934268,0.668413277714841,0.671754238300379,0.624642692853499,0.671754238300379
0.597350987878207,0.574061544121484,0.661972040934268,0.668510061323969,0.671754238300379,0.624769950715267,0.671754238300379
0.597350987878207,0.574061544121484,0.663001694739912,0.668510061323969,0.671754238300379,0.624821141886042,0.671754238300379
