MOPSO,MOEA/D,NSGA-II,ESGS-NSGA-II,MEOS,EOS,TCHS-NSGA-II
0.422461099536455,0.375717728920392,0.407713165751487,0.45418743941748,0.45418743941748,0.383309734058571,0.464973165512396
0.49793578761299,0.369207245644069,0.415345433743762,0.466525458034017,0.466525458034017,0.383309734058571,0.477311184128934
0.49793578761299,0.368312366330744,0.415581523969966,0.466870392459001,0.466870459721244,0.383309734058571,0.47765618581616
0.498087054491811,0.397549798979245,0.456827722897418,0.506070259471838,0.506359332313105,0.383309734058571,0.517145058408022
0.509891413480958,0.424142053717637,0.47279712192692,0.524884164950481,0.518259988659903,0.383309734058571,0.529045714754819
0.509891413480958,0.474862987306409,0.490111366326855,0.525276152734544,0.523740320778722,0.383309734058571,0.534526046873638
0.509891413480958,0.489716937369852,0.511350162525676,0.532265179791292,0.527653752015137,0.398386198860496,0.553254367228109
0.509891413480958,0.489639252856214,0.518070034484361,0.556405263160171,0.533125372240989,0.398386198860496,0.555242395465936
0.510292810354637,0.492409240471882,0.522726674465487,0.559244628582259,0.535458527084718,0.398386198860496,0.557575550309666
0.532169373551873,0.492409240471882,0.53078702067844,0.560021276104116,0.5489558027175,0.398386198860496,0.563388818157877
0.532169373551873,0.515711709140303,0.535700387053805,0.561298284694549,0.552778578987823,0.398386198860496,0.5672115944282
0.532169373551873,0.521580632680462,0.5368678787045,0.56914678644614,0.55575450066629,0.398386198860496,0.570187516106667
0.532169373551873,0.505669186302757,0.537212792959366,0.58245610882887,0.55658021597359,0.398386198860496,0.571013231413967
0.532169373551873,0.507180579809583,0.55318841305015,0.583064321744895,0.556645097916154,0.398386198860496,0.571078113356531
0.532169373551873,0.505669186302757,0.56311545034044,0.583432064222968,0.561067663206496,0.398386198860496,0.571839611248341
0.532169373551873,0.505669186302757,0.563190090527782,0.586366704004908,0.563032419709415,0.398386198860496,0.573029556238083
0.532169373551873,0.505669186302757,0.565078361845251,0.58749024773932,0.563884455439458,0.398386198860496,0.573881591968126
0.532169373551873,0.50764691260979,0.569841552914734,0.589751025779816,0.568037898058123,0.436724304366533,0.574717197195166
0.532169373551873,0.508454708514973,0.570374767043761,0.590158990126268,0.573008886449399,0.436724304366533,0.577776730593492
0.532169373551873,0.508454708514973,0.570604266210155,0.590849339878339,0.57305054232859,0.436724304366533,0.577818386472683
0.532169373551873,0.510077123049439,0.57148146006702,0.593635185739571,0.574737898003824,0.436724304366533,0.579505742147917
0.532169373551873,0.510077123049439,0.571986416240851,0.601993749082585,0.574737898003824,0.437054030322338,0.579505742147917
