Row,Data_MOPSO,Data_MOEAD,Data_FSGS,Data_ESGS_Forward,Data_MEOS,Data_EOS,Data_TCHS
0~0.2,0.383490776095428,0.368135959316043,0.393383648404245,0.350205746178167,0.349903439473505,0.321371801098727,0.349903439473505
0.2~0.4,0.283939623018995,0.276273477816387,0.265198269846481,0.255145507726056,0.253009244452597,0.248725368216495,0.247219279741527
0.4~0.6,NaN,NaN,0.231693919376572,0.232630068761527,0.22866978261247,0.216341163069003,0.216341163069003
0.6~0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8~1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
total,0.340825996205528,0.342414464496139,0.323999392415639,0.305032822336931,0.300960279679457,0.274491766511567,0.289657207847216
