MOPSO,MOEA/D,NSGA-II,ESGS-NSGA-II,MEOS,EOS,TCHS-NSGA-II
0.40196765427278,0.407434746883593,0.40196765427278,0.413399893098434,0.415750247328132,0,0.415750247328132
0.419195964513569,0.407434746883593,0.417047882785266,0.42164563742675,0.423995991656448,0,0.423995991656448
0.430453846237034,0.407434746883593,0.434726663453526,0.445434625307604,0.445434625307604,0,0.445434625307604
0.435286378495075,0.423231917439309,0.435607958120032,0.448336149411961,0.45451596602095,0,0.45451596602095
0.435286378495075,0.460422742094084,0.463205553810198,0.467343980370899,0.467454675950609,0,0.467454675950609
0.435286378495075,0.460422742094084,0.492585773410385,0.469069671525328,0.489311029326767,0,0.489311029326767
0.435308494345333,0.460422742094084,0.496502103016826,0.470939627308421,0.497998798205657,0,0.497998798205657
0.435308494345333,0.462114208722288,0.497639731187008,0.475301563342719,0.501668239337327,0,0.501668239337327
0.435308494345333,0.462114208722288,0.505479443646543,0.490620142952178,0.507249532570481,0,0.507249532570481
0.435308494345333,0.462114208722288,0.505797105901467,0.509118117704495,0.518936828550035,0,0.518936828550035
0.435308494345333,0.481090473088697,0.50611815540261,0.510670472941471,0.522259521529716,0,0.522259521529716
0.435308494345333,0.481090473088697,0.511085573181589,0.520291631887759,0.542846940689199,0,0.542846940689199
0.435308494345333,0.481860916401706,0.511877280909628,0.521815288366134,0.544613637697295,0,0.544613637697295
0.445277300667589,0.481860916401706,0.512253592483366,0.531298779012127,0.557236934579379,0,0.557236934579379
0.445277300667589,0.481860916401706,0.512887491403207,0.532197120983643,0.563331321788502,0,0.563331321788502
0.4458269353121,0.481860916401706,0.515656241445679,0.533992707135185,0.563449230129299,0,0.563449230129299
0.446185135422155,0.481860916401706,0.516177333831635,0.53460149840523,0.56549627130611,0,0.56549627130611
0.46632960051077,0.482318929323491,0.518879539884264,0.536059174292231,0.567690572718584,0,0.567690572718584
0.46632960051077,0.483290588916769,0.519360957482864,0.539214106345987,0.56770016073063,0,0.56770016073063
0.470513969629901,0.483290588916769,0.523263354039651,0.544921155670967,0.568866519615572,0,0.568866519615572
0.470513969629901,0.483290588916769,0.52326990313026,0.545735867172438,0.569169031185937,0,0.569169031185937
0.470513969629901,0.483290588916769,0.524050744868638,0.551567541416044,0.573937150889131,0,0.573937150889131
0.473282250414473,0.483290588916769,0.524296070379446,0.55477135118087,0.574770724279865,0,0.574770724279865
0.473282250414473,0.526802939919017,0.525117922073083,0.557578179171701,0.578409581022876,0,0.578409581022876
0.481813552182392,0.526802939919017,0.529417482956586,0.557748401613875,0.578744452098548,0,0.578744452098548
0.481846844617223,0.526802939919017,0.53096297825144,0.558010363676846,0.58485829334792,0,0.58485829334792
0.481846844617223,0.526802939919017,0.53286330491512,0.558015720452804,0.585739810558085,0,0.585739810558085
0.481846844617223,0.526802939919017,0.532903551588307,0.558407938223572,0.586930211468166,0,0.586930211468166
0.481846844617223,0.526802939919017,0.532965762634899,0.561053147665032,0.587144591109854,0,0.587144591109854
0.481846844617223,0.526802939919017,0.533579021869928,0.561353900843587,0.593866742566535,0,0.593866742566535
0.494305931744307,0.526802939919017,0.534889752166861,0.56306307751493,0.598164941274727,0,0.598164941274727
0.494305931744307,0.526802939919017,0.542500155487404,0.566202313472822,0.599631451171605,0,0.599631451171605
0.495508692124416,0.526802939919017,0.542537677090616,0.566401458546167,0.600134823383636,0,0.600134823383636
0.495872874177714,0.526980280227637,0.543947552432607,0.567178929708489,0.601569262702848,0,0.601569262702848
0.495872874177714,0.526980280227637,0.543947552432607,0.568120355110125,0.601569262702848,0,0.601569262702848
0.496940912580912,0.527140958522437,0.544028344981345,0.568256859541345,0.603713153153285,0,0.603713153153285
0.496940912580912,0.527140958522437,0.552144378548993,0.569108828597909,0.604528092235178,0,0.604528092235178
0.496940912580912,0.527140958522437,0.552181627679466,0.569170731726407,0.605684192667978,0,0.605684192667978
0.508532313395744,0.528118209178265,0.552225665850467,0.569205885464946,0.606999637732813,0,0.606999637732813
0.510684089874479,0.528118209178265,0.552290648183835,0.569342828457609,0.607201605916539,0,0.607201605916539
0.510684089874479,0.528118209178265,0.552717841794244,0.569421963705691,0.607345596781292,0,0.607345596781292
0.511327218727924,0.528118209178265,0.553887497425581,0.57017941718469,0.610473979968435,0,0.610473979968435
0.520611639423683,0.528118209178265,0.553887497425581,0.571262377574346,0.613645587212275,0,0.613645587212275
0.520611639423683,0.528118209178265,0.554030996145566,0.572062539873803,0.614171233557795,0,0.614171233557795
0.520611639423683,0.528118209178265,0.554085214471641,0.572069080059388,0.614253532553184,0,0.614253532553184
0.520613497125395,0.528118209178265,0.554669441627297,0.576063716583696,0.615508770029007,0,0.615508770029007
0.520655869986549,0.528118209178265,0.55750614641289,0.576063716583696,0.615508770029007,0,0.615508770029007
0.520665375543985,0.528118209178265,0.55750614641289,0.576063716583696,0.615512409822466,0,0.615512409822466
0.521377777441084,0.528118209178265,0.557705098059993,0.576063716583696,0.615657888543796,0,0.615657888543796
0.521377777441084,0.528118209178265,0.558456802412983,0.576063716583696,0.616249316275661,0,0.616249316275661
0.521377777441084,0.528118209178265,0.558456802412983,0.577191251820705,0.617160565169178,0,0.617160565169178
0.521377777441084,0.528118209178265,0.558458526533235,0.57719126190603,0.617160565169178,0,0.617160565169178
0.522049670323256,0.528118209178265,0.558458526533235,0.578111266475825,0.617160565169178,0,0.617160565169178
0.522049670323256,0.528118209178265,0.558519811633015,0.578609437845257,0.617160565169178,0,0.617160565169178
0.522049670323256,0.528118209178265,0.558521535753267,0.578702280323329,0.617160565169178,0,0.617160565169178
