MOPSO,MOEA/D,NSGA-II,ESGS-NSGA-II,MEOS,EOS,TCHS-NSGA-II
0.261419264267491,0.318800482305943,0,0,0,0,0
0.262583886238664,0.353234132639647,0.242961901848751,0.259360089437085,0.259360089437085,0,0.259360089437085
0.318087423681196,0.353234132639647,0.321069026220572,0.337631698717555,0.337843213927366,0,0.337843213927366
0.318087423681196,0.352533237289168,0.323391966352967,0.339223332579737,0.339434847789548,0,0.339434847789548
0.318087423681196,0.352740710967835,0.325688250528771,0.341737289792811,0.34270342403885,0,0.34270342403885
0.336207779611512,0.352501468015391,0.335019446962575,0.353071563545005,0.353071563545005,0,0.353071563545005
0.336207779611512,0.358507106106294,0.335143048825838,0.353196543475185,0.353244755152476,0,0.353244755152476
0.355739405010232,0.41432195362418,0.379598578953091,0.413079441630614,0.416236109004212,0,0.416236109004212
0.355739405010232,0.427142803587,0.382461222118377,0.413687877379551,0.416844544753149,0,0.416844544753149
0.359324567489794,0.433303330593991,0.383843232651368,0.423119330311491,0.426192578629767,0,0.426192578629767
0.359324567489794,0.442442242448097,0.38535697906776,0.426126570491514,0.456600661307788,0,0.456600661307788
0.359324567489794,0.443335133416262,0.397444271556455,0.465901383315825,0.458327891559507,0,0.458327891559507
0.359324567489794,0.443830582078527,0.401335913984842,0.473167950526659,0.463656275387728,0,0.463656275387728
0.359324567489794,0.444535086394208,0.404301918833386,0.474063582732227,0.467653933806256,0,0.467653933806256
0.359487352906443,0.445955625060329,0.41286572302546,0.475129393765444,0.470653012219383,0,0.470653012219383
0.363515573990225,0.445902027477375,0.413559578508106,0.479894500137104,0.473015840394207,0,0.473015840394207
0.363515573990225,0.445902027477375,0.430945894889502,0.487126516434289,0.484406348162831,0,0.484406348162831
0.363515573990225,0.445902027477375,0.436372170934827,0.487559945669782,0.488687438365874,0,0.488687438365874
0.363515573990225,0.446708215438973,0.443480397848619,0.488206095488694,0.491942737826779,0,0.491942737826779
0.379226861704895,0.446621374502871,0.447547835824758,0.488380833450529,0.492248192962281,0,0.492248192962281
0.395594266430252,0.446693086829386,0.454024887477161,0.491090576589051,0.494143100833329,0,0.494143100833329
0.395594266430252,0.446693086829386,0.46021086745118,0.491945066769332,0.497268426060263,0,0.497268426060263
0.395594266430252,0.446693086829386,0.460600088614452,0.493076750525719,0.497828482743895,0,0.497828482743895
0.395594266430252,0.446693086829386,0.462148320828681,0.493929712111848,0.497930776462303,0,0.497930776462303
0.395594266430252,0.451637878096528,0.462610468952029,0.494108035370908,0.498524690145496,0,0.498524690145496
