Row,Data_MOPSO,Data_MOEAD,Data_FSGS,Data_ESGS_Forward,Data_MEOS,Data_EOS,Data_TCHS
0~0.2,0.417623883529144,0.322224020231817,0.376322730911871,0.368299460741173,0.33044085167656,NaN,0.33044085167656
0.2~0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.4~0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6~0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8~1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
total,0.417623883529144,0.322224020231817,0.376322730911871,0.368299460741173,0.33044085167656,Inf,0.33044085167656
