Row,Data_MOPSO,Data_MOEAD,Data_FSGS,Data_ESGS_Forward,Data_MEOS,Data_EOS,Data_TCHS
0~0.2,0.711798601496138,NaN,NaN,NaN,NaN,NaN,NaN
0.2~0.4,0.528796790939009,0.553139756958421,0.448064637294725,0.399425398915645,0.368260588504669,NaN,0.368260588504669
0.4~0.6,0.376407006690858,0.304101057440181,0.320800762492342,0.29903079295803,0.284975000617567,NaN,0.284975000617567
0.6~0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8~1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
total,0.562358295329428,0.443562729170395,0.419250175075317,0.39540961467734,0.35636264737794,Inf,0.35636264737794
