Strategy,QoS_Fitness,Energy_Fitness,Quality,Cost,Time,Energy_Raw,Run_Time,HV
MOPSO-010,0.0756514651852898,0.437797845840282,0.674575937881566,9509.27178805578,1541.279435531,1151.4220346224,27.2836157,0.772909399780366
MOPSO-010,0.107323760194318,0.350934942910118,0.710642330901478,9663.14412449279,1568.52609074969,922.969881704439,27.2836157,0.772909399780366
MOPSO-010,0.0954697693216128,0.37658558426286,0.692013674432075,9605.55432018065,1541.279435531,990.43187115086,27.2836157,0.772909399780366
MOPSO-010,0.0953858157173027,0.379581328348566,0.689786295482173,9605.14645149782,1541.279435531,998.310771842461,27.2836157,0.772909399780366
MOPSO-010,0.0738089886254329,0.445941862221674,0.674920664252474,9500.32055250386,1541.279435531,1172.84105255718,27.2836157,0.772909399780366
MOPSO-010,0.0803694879684771,0.418865571530648,0.679658668936041,9532.19318319955,1541.279435531,1101.62956073805,27.2836157,0.772909399780366
MOPSO-010,0.107239806590008,0.353930686995825,0.708414951951577,9662.73625580996,1568.52609074969,930.84878239604,27.2836157,0.772909399780366
MOPSO-010,0.0690909658422455,0.464874136531308,0.669837933197999,9477.39915736009,1541.279435531,1222.63352644153,27.2836157,0.772909399780366
MOPSO-010,0.0716095703885752,0.455590394885197,0.675923273032967,9489.63520043793,1541.279435531,1198.21699539498,27.2836157,0.772909399780366
MOPSO-010,0.080285534364167,0.421861315616354,0.67743128998614,9531.78531451672,1541.279435531,1109.50846142965,27.2836157,0.772909399780366
MOPSO-010,0.0675186375954615,0.486193696115355,0.661824276294265,9469.7603733405,1541.279435531,1278.7046353032,27.2836157,0.772909399780366
MOPSO-010,0.0688689393416732,0.47620049519954,0.667608005722339,9476.32049424508,1541.279435531,1252.42220417613,27.2836157,0.772909399780366
MOPSO-010,0.0755675115809797,0.440793589925989,0.672348558931665,9508.86391937295,1541.279435531,1159.300935314,27.2836157,0.772909399780366
MOPSO-010,0.0780861161273093,0.431509848279878,0.678433898766633,9521.09996245079,1541.279435531,1134.88440426745,27.2836157,0.772909399780366
MOPSO-010,0.0781700697316194,0.428514104194171,0.680661277716534,9521.50783113362,1541.279435531,1127.00550357584,27.2836157,0.772909399780366
MOPSO-010,0.0942260761888156,0.380279608833877,0.700982892425082,9599.51213194959,1568.52609074969,1000.14727137021,27.2836157,0.772909399780366
MOPSO-010,0.0863811602353617,0.39900918556472,0.685486100432304,9561.39946766158,1541.279435531,1049.4066442793,27.2836157,0.772909399780366
