Strategy,QoS_Fitness,Energy_Fitness,Quality,Cost,Time,Energy_Raw,Run_Time,HV
MOPSO-055,0.369506779697285,0.423458985466234,0.664571306971234,2247.16163262354,317.938915042158,283.899376694138,9.6520792,0.626962949371849
MOPSO-055,0.426593213282565,0.389433570592049,0.721855671891148,2397.10725250206,317.938915042158,261.087736355688,9.6520792,0.626962949371849
MOPSO-055,0.390372653354804,0.404404755351668,0.673710224864035,2301.96881120143,317.938915042158,271.124859589592,9.6520792,0.626962949371849
MOPSO-055,0.269331219724367,0.45187419303241,0.722114521807945,2392.07626086217,234.901339768317,302.949768806587,9.6520792,0.626962949371849
MOPSO-055,0.195894958606503,0.621354044645591,0.665666197992186,2262.53022241475,222.010464185887,416.574053298323,9.6520792,0.626962949371849
MOPSO-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.6520792,0.626962949371849
MOPSO-055,0.202838038128121,0.532571602022221,0.666970630325306,2275.89054500245,223.002882001637,357.051688707555,9.6520792,0.626962949371849
MOPSO-055,0.30103713914176,0.447822609884177,0.690766402933119,2286.27735887159,273.379585529396,300.233468126035,9.6520792,0.626962949371849
MOPSO-055,0.337331296133654,0.432851425124559,0.738911849960232,2381.60911330652,273.379585529396,290.196344892132,9.6520792,0.626962949371849
MOPSO-055,0.381844689128581,0.420156513482075,0.67169467165872,2279.56890281878,317.938915042158,281.685302202791,9.6520792,0.626962949371849
MOEAD-055,0.195894958606503,0.621354044645591,0.665666197992186,2262.53022241475,222.010464185887,416.574053298323,9.9887058,0.657691647806569
MOEAD-055,0.195894958606503,0.621354044645591,0.665666197992186,2262.53022241475,222.010464185887,416.574053298323,9.9887058,0.657691647806569
MOEAD-055,0.202838038128121,0.532571602022221,0.666970630325306,2275.89054500245,223.002882001637,357.051688707555,9.9887058,0.657691647806569
MOEAD-055,0.202838038128121,0.532571602022221,0.666970630325306,2275.89054500245,223.002882001637,357.051688707555,9.9887058,0.657691647806569
MOEAD-055,0.202838038128121,0.532571602022221,0.666970630325306,2275.89054500245,223.002882001637,357.051688707555,9.9887058,0.657691647806569
MOEAD-055,0.202838038128121,0.532571602022221,0.666970630325306,2275.89054500245,223.002882001637,357.051688707555,9.9887058,0.657691647806569
MOEAD-055,0.202838038128121,0.532571602022221,0.666970630325306,2275.89054500245,223.002882001637,357.051688707555,9.9887058,0.657691647806569
MOEAD-055,0.202838038128121,0.532571602022221,0.666970630325306,2275.89054500245,223.002882001637,357.051688707555,9.9887058,0.657691647806569
MOEAD-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.9887058,0.657691647806569
MOEAD-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.9887058,0.657691647806569
MOEAD-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.9887058,0.657691647806569
MOEAD-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.9887058,0.657691647806569
MOEAD-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.9887058,0.657691647806569
MOEAD-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.9887058,0.657691647806569
MOEAD-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.9887058,0.657691647806569
MOEAD-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.9887058,0.657691647806569
MOEAD-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.9887058,0.657691647806569
MOEAD-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,9.9887058,0.657691647806569
MOEAD-055,0.269331219724367,0.45187419303241,0.722114521807945,2392.07626086217,234.901339768317,302.949768806587,9.9887058,0.657691647806569
MOEAD-055,0.269331219724367,0.45187419303241,0.722114521807945,2392.07626086217,234.901339768317,302.949768806587,9.9887058,0.657691647806569
MOEAD-055,0.269331219724367,0.45187419303241,0.722114521807945,2392.07626086217,234.901339768317,302.949768806587,9.9887058,0.657691647806569
MOEAD-055,0.269331219724367,0.45187419303241,0.722114521807945,2392.07626086217,234.901339768317,302.949768806587,9.9887058,0.657691647806569
MOEAD-055,0.269331219724367,0.45187419303241,0.722114521807945,2392.07626086217,234.901339768317,302.949768806587,9.9887058,0.657691647806569
MOEAD-055,0.269331219724367,0.45187419303241,0.722114521807945,2392.07626086217,234.901339768317,302.949768806587,9.9887058,0.657691647806569
MOEAD-055,0.30103713914176,0.447822609884177,0.690766402933119,2286.27735887159,273.379585529396,300.233468126035,9.9887058,0.657691647806569
MOEAD-055,0.30103713914176,0.447822609884177,0.690766402933119,2286.27735887159,273.379585529396,300.233468126035,9.9887058,0.657691647806569
MOEAD-055,0.30103713914176,0.447822609884177,0.690766402933119,2286.27735887159,273.379585529396,300.233468126035,9.9887058,0.657691647806569
MOEAD-055,0.30103713914176,0.447822609884177,0.690766402933119,2286.27735887159,273.379585529396,300.233468126035,9.9887058,0.657691647806569
MOEAD-055,0.337331296133654,0.432851425124559,0.738911849960232,2381.60911330652,273.379585529396,290.196344892132,9.9887058,0.657691647806569
MOEAD-055,0.337331296133654,0.432851425124559,0.738911849960232,2381.60911330652,273.379585529396,290.196344892132,9.9887058,0.657691647806569
MOEAD-055,0.337331296133654,0.432851425124559,0.738911849960232,2381.60911330652,273.379585529396,290.196344892132,9.9887058,0.657691647806569
MOEAD-055,0.337331296133654,0.432851425124559,0.738911849960232,2381.60911330652,273.379585529396,290.196344892132,9.9887058,0.657691647806569
MOEAD-055,0.369506779697285,0.423458985466234,0.664571306971234,2247.16163262354,317.938915042158,283.899376694138,9.9887058,0.657691647806569
MOEAD-055,0.369506779697285,0.423458985466234,0.664571306971234,2247.16163262354,317.938915042158,283.899376694138,9.9887058,0.657691647806569
MOEAD-055,0.381844689128581,0.420156513482075,0.67169467165872,2279.56890281878,317.938915042158,281.685302202791,9.9887058,0.657691647806569
MOEAD-055,0.390372653354804,0.404404755351668,0.673710224864035,2301.96881120143,317.938915042158,271.124859589592,9.9887058,0.657691647806569
MOEAD-055,0.390372653354804,0.404404755351668,0.673710224864035,2301.96881120143,317.938915042158,271.124859589592,9.9887058,0.657691647806569
MOEAD-055,0.390372653354804,0.404404755351668,0.673710224864035,2301.96881120143,317.938915042158,271.124859589592,9.9887058,0.657691647806569
MOEAD-055,0.426593213282565,0.389433570592049,0.721855671891148,2397.10725250206,317.938915042158,261.087736355688,9.9887058,0.657691647806569
MOEAD-055,0.426593213282565,0.389433570592049,0.721855671891148,2397.10725250206,317.938915042158,261.087736355688,9.9887058,0.657691647806569
MOEAD-055,0.426593213282565,0.389433570592049,0.721855671891148,2397.10725250206,317.938915042158,261.087736355688,9.9887058,0.657691647806569
MOEAD-055,0.426593213282565,0.389433570592049,0.721855671891148,2397.10725250206,317.938915042158,261.087736355688,9.9887058,0.657691647806569
MOEAD-055,0.517460801750918,0.384928483277046,0.692530598004603,2318.33421097337,382.541044575598,258.067393123926,9.9887058,0.657691647806569
MOEAD-055,0.543247059261799,0.338207360887666,0.686588482748743,2325.18485765878,394.930465964697,226.744176519627,9.9887058,0.657691647806569
MOEAD-055,0.543247059261799,0.338207360887666,0.686588482748743,2325.18485765878,394.930465964697,226.744176519627,9.9887058,0.657691647806569
MOEAD-055,0.543247059261799,0.338207360887666,0.686588482748743,2325.18485765878,394.930465964697,226.744176519627,9.9887058,0.657691647806569
MOEAD-055,0.543247059261799,0.338207360887666,0.686588482748743,2325.18485765878,394.930465964697,226.744176519627,9.9887058,0.657691647806569
MOEAD-055,0.543247059261799,0.338207360887666,0.686588482748743,2325.18485765878,394.930465964697,226.744176519627,9.9887058,0.657691647806569
MOEAD-055,0.543247059261799,0.338207360887666,0.686588482748743,2325.18485765878,394.930465964697,226.744176519627,9.9887058,0.657691647806569
MOEAD-055,0.543405496947556,0.334448455282516,0.696970510654517,2325.6010167269,394.930465964697,224.224095484673,9.9887058,0.657691647806569
FSGS-055,0.233056751730896,0.466845377792028,0.673969074780832,2296.79622237599,234.901339768317,312.986892040491,8.6438302,0.657691766029873
FSGS-055,0.390372653354804,0.404404755351668,0.673710224864035,2301.96881120143,317.938915042158,271.124859589592,8.6438302,0.657691766029873
FSGS-055,0.30103713914176,0.447822609884177,0.690766402933119,2286.27735887159,273.379585529396,300.233468126035,8.6438302,0.657691766029873
FSGS-055,0.517460801750918,0.384928483277046,0.692530598004603,2318.33421097337,382.541044575598,258.067393123926,8.6438302,0.657691766029873
