Row,Data_MOPSO,Data_MOEAD,Data_FSGS,Data_ESGS_Forward,Data_MEOS,Data_EOS,Data_TCHS
0~0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2~0.4,0.58049843134684,0.54899595502024,0.58049843134684,0.587331696704768,0.594759696576594,NaN,0.594759696576594
0.4~0.6,0.420965166641673,0.395073380331493,0.389179366663432,0.358219030196869,0.358219030196869,0.350269301907652,0.358219030196869
0.6~0.8,NaN,0.334448455282516,0.334448455282516,0.318064136768775,0.318064136768775,NaN,0.318064136768775
0.8~1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
total,0.516685125464773,0.473900620668662,0.477149837253126,0.48597162894359,0.485415989429987,0.350269301907652,0.485415989429987
