Row,Data_MOPSO,Data_MOEAD,Data_FSGS,Data_ESGS_Forward,Data_MEOS,Data_EOS,Data_TCHS
0~0.2,0.444832455872008,0.435541358072621,0.436297692597234,0.402102837142158,0.402102837142158,0.369435405884736,0.402102837142158
0.2~0.4,0.33763393872466,0.314601040416356,0.313965733436595,0.286915650791037,0.287590924494397,0.289892416872081,0.28692667852197
0.4~0.6,0.325193072014825,0.300669777858062,0.303085479623404,NaN,NaN,NaN,NaN
0.6~0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8~1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
total,0.368095945385186,0.357126037204378,0.384325672087972,0.362383117710737,0.357775645149477,0.323384201719515,0.359871578981423
