Row,Data_MOPSO,Data_MOEAD,Data_FSGS,Data_ESGS_Forward,Data_MEOS,Data_EOS,Data_TCHS
0~0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2~0.4,0.525047246596375,0.590121246167571,0.479109668890257,0.464472822214234,0.470724656026238,NaN,0.470724656026238
0.4~0.6,0.340943362589898,0.311532042524624,0.328083442524874,0.310594509526322,0.330102260196505,0.317068438698786,0.311431453041518
0.6~0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8~1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
total,0.485338565732233,0.450826644346098,0.424968191513987,0.409076629646585,0.439787728943696,0.317068438698786,0.411632016209326
