Row,Data_MOPSO,Data_MOEAD,Data_FSGS,Data_ESGS_Forward,Data_MEOS,Data_EOS,Data_TCHS
0~0.2,0.671551255752409,0.70865447379154,0.608877654073794,0.603849030347908,0.604352512305231,NaN,0.604352512305231
0.2~0.4,0.479219854048824,0.44564672276087,0.457595460409812,0.42523875429015,0.416476768778031,0.372564275465902,0.40069195907714
0.4~0.6,0.373133142472152,0.308903157932563,0.339816681960782,0.318844386872544,0.317425156790264,0.312674236226932,0.313736113519324
0.6~0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8~1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
total,0.515274009132761,0.45365198193187,0.468880587168627,0.457031983454631,0.475956595156161,0.335964807042087,0.447439194205549
