Strategy,QoS_Fitness,Energy_Fitness,Quality,Cost,Time,Energy_Raw,Run_Time,HV
MOPSO-333,0.296945753153853,0.578413700837079,0.834241719828126,5179.8254916759,525.872703800522,729.258067522923,25.2312587,0.524498242093945
MOPSO-333,0.314744333220327,0.563447781848774,0.815608457285681,5148.27480763681,525.872703800522,710.389190204973,25.2312587,0.524498242093945
MOPSO-333,0.50868289595525,0.443207454793147,0.750259091242656,4975.43955919649,748.741559965262,558.791417849286,25.2312587,0.524498242093945
MOPSO-333,0.404214220650687,0.499485448535058,0.774411608557608,5004.23295516068,621.944806314715,629.746135728372,25.2312587,0.524498242093945
MOPSO-333,0.285002167887965,0.63639056592468,0.833100274035459,5181.4318251699,504.363133812549,802.354704987826,25.2312587,0.524498242093945
MOPSO-333,0.396272138815015,0.505368627590464,0.783070604964357,5021.27103838615,621.944806314715,637.163587601707,25.2312587,0.524498242093945
MOPSO-333,0.36008815657142,0.520743016593037,0.767142096549857,5059.33781532963,525.872703800522,656.547459728415,25.2312587,0.524498242093945
MOPSO-333,0.480641559772164,0.452847689735137,0.755020480149652,4985.45978132098,710.944806314715,570.945727289204,25.2312587,0.524498242093945
MOPSO-333,0.285676245075738,0.583875399138323,0.845546093216153,5195.56125952045,525.872703800522,736.14412077995,25.2312587,0.524498242093945
MOPSO-333,0.4054896779188,0.490878535374886,0.773674409189041,5007.11049943666,621.944806314715,618.894627803437,25.2312587,0.524498242093945
MOPSO-333,0.276064544643297,0.641852264225924,0.844404647423486,5196.18931353373,508.287395556535,809.240758244854,25.2312587,0.524498242093945
MOPSO-333,0.348818648493305,0.526204714894281,0.778446469937884,5075.07358317419,525.872703800522,663.433512985442,25.2312587,0.524498242093945
MOPSO-333,0.303474825142212,0.568909480150018,0.826912830673707,5164.01057548136,525.872703800522,717.275243462001,25.2312587,0.524498242093945
MOPSO-333,0.342289576504946,0.535708935581342,0.785775359092303,5090.88849936872,525.872703800522,675.416337046364,25.2312587,0.524498242093945
MOPSO-333,0.331020068426831,0.541170633882586,0.797079732480329,5106.62426721328,525.872703800522,682.302390303392,25.2312587,0.524498242093945
MOPSO-333,0.471390449324103,0.455578538885759,0.766324853537678,5001.19554916554,714.155029480485,574.388753917718,25.2312587,0.524498242093945
MOPSO-333,0.497123412810348,0.445938303943769,0.761563464630682,4989.08112075042,748.741559965262,562.234444477799,25.2312587,0.524498242093945
MOPSO-333,0.47011499205599,0.464185452045931,0.767062052906246,4998.31800488956,714.155029480485,585.240261842653,25.2312587,0.524498242093945
MOPSO-333,0.378589838228297,0.520334546578769,0.801703867506802,5053.66149537771,621.944806314715,656.032464919656,25.2312587,0.524498242093945
MOPSO-333,0.386531920063968,0.514451367523363,0.793044871100053,5036.62341215223,621.944806314715,648.615013046321,25.2312587,0.524498242093945
MOPSO-333,0.462959259185446,0.467813608723442,0.773653742692097,5017.85023831253,710.944806314715,589.814604607154,25.2312587,0.524498242093945
MOPSO-333,0.453708148737385,0.470544457874064,0.784958116080124,5033.58600615709,714.155029480485,593.257631235667,25.2312587,0.524498242093945
MOPSO-333,0.452432691469272,0.479151371034236,0.785695315448691,5030.70846188111,714.155029480485,604.109139160602,25.2312587,0.524498242093945
MOPSO-333,0.387807377332082,0.505844454363191,0.792307671731486,5039.50095642821,621.944806314715,637.763505121386,25.2312587,0.524498242093945
MOPSO-333,0.447636964956736,0.488364331006725,0.793686085851067,5064.72835837968,714.155029480485,615.724744696883,25.2312587,0.524498242093945
MOEAD-333,0.249397744890186,0.668275078975534,0.812173253245325,5119.03025604808,421.880759468463,842.554372350001,17.2251455,0.539814925495086
MOEAD-333,0.249397744890186,0.668275078975534,0.812173253245325,5119.03025604808,421.880759468463,842.554372350001,17.2251455,0.539814925495086
MOEAD-333,0.253814702721033,0.638512913334571,0.804430918790516,5084.40938452556,421.880759468463,805.030538856404,17.2251455,0.539814925495086
MOEAD-333,0.253814702721033,0.638512913334571,0.804430918790516,5084.40938452556,421.880759468463,805.030538856404,17.2251455,0.539814925495086
